,date,OP_O,OP_C,type,total,total_2
753,2018.05.17 17:00,2730.5,2730.5,buy,7.5,-838.8999999999951
754,2018.05.17 19:00,2721.8,2721.8,sell,-8.699999999999818,-847.5999999999949
755,2018.05.18 03:00,2724.3,2724.3,buy,-2.5,-850.0999999999949
756,2018.05.18 04:00,2722.3,2722.3,sell,-2.0,-852.0999999999949
757,2018.05.18 05:00,2724.1,2724.1,buy,-1.7999999999997272,-853.8999999999946
758,2018.05.18 10:00,2721.3,2721.3,sell,-2.799999999999727,-856.6999999999944
759,2018.05.18 12:00,2724.1,2724.1,buy,-2.799999999999727,-859.4999999999941
760,2018.05.18 14:00,2721.1,2721.1,sell,-3.0,-862.4999999999941
761,2018.05.18 15:00,2712.1,2712.1,sell,9.0,-853.4999999999941
762,2018.05.22 22:00,2725.0,2725.0,sell,-12.900000000000091,-866.3999999999942
763,2018.05.23 01:00,2725.8,2725.8,buy,-0.8000000000001819,-867.1999999999944
764,2018.05.23 21:00,2727.1,2727.1,buy,1.2999999999997272,-865.8999999999946
765,2018.05.24 04:00,2720.8,2720.8,sell,-6.299999999999727,-872.1999999999944
766,2018.05.24 05:00,2726.6,2726.6,buy,-5.799999999999727,-877.9999999999941
767,2018.05.24 06:00,2724.3,2724.3,sell,-2.299999999999727,-880.2999999999938
768,2018.05.24 08:00,2726.6,2726.6,buy,-2.299999999999727,-882.5999999999935
769,2018.05.24 16:00,2717.2,2717.2,sell,-9.400000000000091,-891.9999999999936
770,2018.05.24 20:00,2727.9,2727.9,buy,-10.700000000000273,-902.6999999999939
771,2018.05.25 14:00,2723.8,2723.8,sell,-4.099999999999909,-906.7999999999938
772,2018.05.28 01:00,2726.7,2726.7,sell,-2.899999999999636,-909.6999999999935
773,2018.05.28 12:00,2725.0,2725.0,sell,1.699999999999818,-907.9999999999936
774,2018.05.30 18:00,2721.8,2721.8,buy,3.199999999999818,-904.7999999999938
775,2018.05.31 16:00,2714.8,2714.8,sell,-7.0,-911.7999999999938
776,2018.05.31 18:00,2717.1,2717.1,buy,-2.299999999999727,-914.0999999999935
777,2018.05.31 19:00,2713.9,2713.9,sell,-3.199999999999818,-917.2999999999934
778,2018.06.01 09:00,2717.0,2717.0,buy,-3.099999999999909,-920.3999999999933
779,2018.06.08 11:00,2755.6,2755.6,sell,38.59999999999991,-881.7999999999934
780,2018.06.08 13:00,2757.1,2757.1,buy,-1.5,-883.2999999999934
781,2018.06.13 22:00,2775.2,2775.2,sell,18.09999999999991,-865.1999999999935
782,2018.06.14 15:00,2781.6,2781.6,buy,-6.400000000000091,-871.5999999999935
783,2018.06.14 17:00,2778.2,2778.2,sell,-3.400000000000091,-874.9999999999936
784,2018.06.14 18:00,2783.0,2783.0,buy,-4.800000000000182,-879.7999999999938
785,2018.06.14 19:00,2780.0,2780.0,sell,-3.0,-882.7999999999938
786,2018.06.14 20:00,2782.2,2782.2,buy,-2.199999999999818,-884.9999999999936
787,2018.06.14 21:00,2778.7,2778.7,sell,-3.5,-888.4999999999936
788,2018.06.14 22:00,2783.4,2783.4,buy,-4.700000000000273,-893.1999999999939
789,2018.06.15 01:00,2781.3,2781.3,sell,-2.099999999999909,-895.2999999999938
790,2018.06.15 03:00,2779.1,2779.1,sell,2.200000000000273,-893.0999999999935
791,2018.06.15 05:00,2782.6,2782.6,buy,-3.5,-896.5999999999935
792,2018.06.15 06:00,2781.8,2781.8,sell,-0.7999999999997272,-897.3999999999933
793,2018.06.15 07:00,2782.1,2782.1,buy,-0.29999999999972715,-897.699999999993
794,2018.06.15 09:00,2780.3,2780.3,sell,-1.7999999999997272,-899.4999999999927
795,2018.06.20 08:00,2769.2,2769.2,buy,11.100000000000364,-888.3999999999924
796,2018.06.20 09:00,2767.2,2767.2,sell,-2.0,-890.3999999999924
797,2018.06.20 10:00,2770.7,2770.7,buy,-3.5,-893.8999999999924
798,2018.06.20 17:00,2767.1,2767.1,sell,-3.599999999999909,-897.4999999999923
799,2018.06.20 18:00,2770.3,2770.3,buy,-3.200000000000273,-900.6999999999925
800,2018.06.20 22:00,2768.3,2768.3,buy,-2.0,-902.6999999999925
801,2018.06.20 23:00,2767.2,2767.2,sell,-1.1000000000003638,-903.7999999999929
802,2018.06.21 11:00,2765.0,2765.0,sell,2.199999999999818,-901.5999999999931
803,2018.06.21 14:00,2767.0,2767.0,buy,-2.0,-903.5999999999931
804,2018.06.21 15:00,2764.0,2764.0,sell,-3.0,-906.5999999999931
805,2018.06.22 16:00,2759.1,2759.1,sell,4.900000000000091,-901.699999999993
806,2018.06.22 20:00,2762.6,2762.6,buy,-3.5,-905.199999999993
807,2018.06.22 22:00,2754.1,2754.1,sell,-8.5,-913.699999999993
808,2018.06.27 16:00,2739.5,2739.5,buy,14.599999999999909,-899.0999999999931
809,2018.06.27 18:00,2734.9,2734.9,sell,-4.599999999999909,-903.699999999993
810,2018.06.29 05:00,2727.5,2727.5,buy,7.400000000000091,-896.2999999999929
811,2018.06.29 22:00,2718.6,2718.6,sell,-8.900000000000091,-905.199999999993
812,2018.06.29 23:00,2720.0,2720.0,buy,-1.400000000000091,-906.5999999999931
813,2018.07.02 01:00,2719.9,2719.9,buy,-0.09999999999990905,-906.699999999993
814,2018.07.02 03:00,2718.9,2718.9,sell,-1.0,-907.699999999993
815,2018.07.02 04:00,2724.1,2724.1,buy,-5.199999999999818,-912.8999999999928
816,2018.07.02 06:00,2715.4,2715.4,sell,-8.699999999999818,-921.5999999999926
817,2018.07.02 22:00,2726.2,2726.2,buy,-10.799999999999727,-932.3999999999924
818,2018.07.03 19:00,2714.9,2714.9,sell,-11.299999999999727,-943.6999999999921
819,2018.07.04 11:00,2720.8,2720.8,buy,-5.900000000000091,-949.5999999999922
820,2018.07.04 16:00,2717.6,2717.6,sell,-3.200000000000273,-952.7999999999925
821,2018.07.04 18:00,2719.4,2719.4,buy,-1.800000000000182,-954.5999999999926
822,2018.07.05 01:00,2717.8,2717.8,sell,-1.599999999999909,-956.1999999999925
823,2018.07.05 10:00,2722.7,2722.7,buy,-4.899999999999636,-961.0999999999922
824,2018.07.05 17:00,2717.1,2717.1,sell,-5.599999999999909,-966.6999999999921
825,2018.07.05 18:00,2727.1,2727.1,buy,-10.0,-976.6999999999921
826,2018.07.17 13:00,2790.3,2790.3,sell,63.20000000000027,-913.4999999999918
827,2018.07.17 16:00,2793.2,2793.2,buy,-2.899999999999636,-916.3999999999915
828,2018.07.19 16:00,2801.5,2801.5,sell,8.300000000000182,-908.0999999999913
829,2018.07.19 17:00,2804.7,2804.7,buy,-3.199999999999818,-911.2999999999911
830,2018.07.20 04:00,2793.6,2793.6,sell,-11.099999999999909,-922.399999999991
831,2018.07.20 16:00,2804.5,2804.5,buy,-10.900000000000091,-933.2999999999911
832,2018.07.20 17:00,2805.6,2805.6,buy,1.099999999999909,-932.1999999999912
833,2018.07.20 21:00,2803.4,2803.4,sell,-2.199999999999818,-934.399999999991
834,2018.07.23 19:00,2806.3,2806.3,buy,-2.900000000000091,-937.2999999999911
835,2018.07.27 19:00,2812.4,2812.4,sell,6.099999999999909,-931.1999999999912
836,2018.07.31 23:00,2825.0,2825.0,buy,-12.599999999999909,-943.7999999999911
837,2018.08.01 01:00,2812.5,2812.5,sell,-12.5,-956.2999999999911
838,2018.08.01 17:00,2821.9,2821.9,buy,-9.400000000000091,-965.6999999999912
839,2018.08.01 18:00,2813.8,2813.8,sell,-8.099999999999909,-973.7999999999911
840,2018.08.02 18:00,2815.9,2815.9,buy,-2.099999999999909,-975.899999999991
841,2018.08.09 23:00,2851.5,2851.5,sell,35.59999999999991,-940.2999999999911
842,2018.08.14 20:00,2841.5,2841.5,buy,10.0,-930.2999999999911
843,2018.08.14 21:00,2841.0,2841.0,sell,-0.5,-930.7999999999911
844,2018.08.14 22:00,2839.9,2839.9,sell,1.099999999999909,-929.6999999999912
845,2018.08.14 23:00,2841.1,2841.1,buy,-1.199999999999818,-930.899999999991
846,2018.08.15 01:00,2840.3,2840.3,sell,-0.7999999999997272,-931.6999999999907
847,2018.08.15 03:00,2840.1,2840.1,sell,0.20000000000027285,-931.4999999999905
848,2018.08.16 13:00,2834.5,2834.5,buy,5.599999999999909,-925.8999999999905
849,2018.08.24 03:00,2858.6,2858.6,buy,24.09999999999991,-901.7999999999906
850,2018.08.31 04:00,2900.0,2900.0,buy,41.40000000000009,-860.3999999999905
851,2018.08.31 05:00,2898.3,2898.3,sell,-1.699999999999818,-862.0999999999904
852,2018.08.31 06:00,2900.5,2900.5,buy,-2.199999999999818,-864.2999999999902
853,2018.08.31 10:00,2897.3,2897.3,sell,-3.199999999999818,-867.49999999999
854,2018.08.31 17:00,2902.9,2902.9,buy,-5.599999999999909,-873.0999999999899
855,2018.08.31 18:00,2895.1,2895.1,sell,-7.800000000000182,-880.8999999999901
856,2018.08.31 23:00,2904.7,2904.7,buy,-9.599999999999909,-890.49999999999
857,2018.09.03 07:00,2902.2,2902.2,sell,-2.5,-892.99999999999
858,2018.09.03 08:00,2903.0,2903.0,buy,-0.8000000000001819,-893.7999999999902
859,2018.09.04 12:00,2901.3,2901.3,sell,-1.699999999999818,-895.49999999999
860,2018.09.11 04:00,2882.7,2882.7,buy,18.600000000000364,-876.8999999999896
861,2018.09.11 05:00,2881.4,2881.4,sell,-1.2999999999997272,-878.1999999999894
862,2018.09.11 06:00,2883.4,2883.4,buy,-2.0,-880.1999999999894
863,2018.09.11 10:00,2879.9,2879.9,sell,-3.5,-883.6999999999894
864,2018.09.11 18:00,2890.3,2890.3,buy,-10.400000000000091,-894.0999999999894
865,2018.09.17 17:00,2893.3,2893.3,sell,3.0,-891.0999999999894
866,2018.09.17 18:00,2896.8,2896.8,buy,-3.5,-894.5999999999894
867,2018.09.18 12:00,2895.3,2895.3,buy,-1.5,-896.0999999999894
868,2018.09.18 13:00,2895.1,2895.1,sell,-0.20000000000027285,-896.2999999999897
869,2018.09.18 15:00,2895.6,2895.6,buy,-0.5,-896.7999999999897
870,2018.09.24 17:00,2916.0,2916.0,sell,20.40000000000009,-876.3999999999896
871,2018.09.24 20:00,2917.8,2917.8,buy,-1.800000000000182,-878.1999999999898
872,2018.09.24 22:00,2918.5,2918.5,buy,0.6999999999998181,-877.49999999999
873,2018.09.25 03:00,2917.9,2917.9,sell,-0.599999999999909,-878.0999999999899
874,2018.09.25 08:00,2919.2,2919.2,buy,-1.2999999999997272,-879.3999999999896
875,2018.09.25 16:00,2919.8,2919.8,sell,0.6000000000003638,-878.7999999999893
876,2018.09.25 18:00,2921.2,2921.2,buy,-1.3999999999996362,-880.1999999999889
877,2018.09.25 19:00,2919.2,2919.2,sell,-2.0,-882.1999999999889
878,2018.09.26 19:00,2924.5,2924.5,buy,-5.300000000000182,-887.4999999999891
879,2018.09.26 20:00,2922.4,2922.4,sell,-2.099999999999909,-889.599999999989
880,2018.09.27 17:00,2921.7,2921.7,buy,0.7000000000002728,-888.8999999999887
881,2018.09.27 21:00,2917.2,2917.2,sell,-4.5,-893.3999999999887
882,2018.09.28 06:00,2917.5,2917.5,sell,-0.3000000000001819,-893.6999999999889
883,2018.09.28 17:00,2917.6,2917.6,buy,-0.09999999999990905,-893.7999999999888
884,2018.09.28 18:00,2916.3,2916.3,sell,-1.2999999999997272,-895.0999999999885
885,2018.10.02 09:00,2916.8,2916.8,sell,-0.5,-895.5999999999885
886,2018.10.02 10:00,2920.2,2920.2,buy,-3.399999999999636,-898.9999999999882
887,2018.10.02 11:00,2914.2,2914.2,sell,-6.0,-904.9999999999882
888,2018.10.02 14:00,2919.2,2919.2,buy,-5.0,-909.9999999999882
889,2018.10.03 23:00,2921.7,2921.7,sell,2.5,-907.4999999999882
890,2018.10.16 16:00,2775.1,2775.1,buy,146.5999999999999,-760.8999999999883
891,2018.10.18 18:00,2770.2,2770.2,sell,-4.900000000000091,-765.7999999999884
892,2018.10.19 16:00,2789.7,2789.7,buy,-19.5,-785.2999999999884
893,2018.10.19 19:00,2773.3,2773.3,sell,-16.399999999999636,-801.699999999988
894,2018.10.29 14:00,2696.7,2696.7,buy,76.60000000000036,-725.0999999999876
895,2018.10.29 17:00,2678.7,2678.7,sell,-18.0,-743.0999999999876
896,2018.10.30 21:00,2682.8,2682.8,buy,-4.100000000000364,-747.199999999988
897,2018.11.09 18:00,2773.0,2773.0,sell,90.19999999999982,-656.9999999999882
898,2018.11.09 19:00,2774.8,2774.8,buy,-1.800000000000182,-658.7999999999884
899,2018.11.09 21:00,2777.3,2777.3,buy,2.5,-656.2999999999884
900,2018.11.12 01:00,2777.3,2777.3,buy,0.0,-656.2999999999884
901,2018.11.12 02:00,2781.3,2781.3,buy,4.0,-652.2999999999884
902,2018.11.12 10:00,2777.8,2777.8,sell,-3.5,-655.7999999999884
903,2018.11.16 16:00,2727.0,2727.0,buy,50.80000000000018,-604.9999999999882
904,2018.11.16 18:00,2723.2,2723.2,sell,-3.800000000000182,-608.7999999999884
905,2018.11.16 19:00,2738.5,2738.5,buy,-15.300000000000182,-624.0999999999885
906,2018.11.19 17:00,2715.3,2715.3,sell,-23.199999999999818,-647.2999999999884
907,2018.11.26 10:00,2662.3,2662.3,buy,53.0,-594.2999999999884
908,2018.12.04 19:00,2726.9,2726.9,sell,64.59999999999991,-529.6999999999884
909,2018.12.11 14:00,2663.9,2663.9,buy,63.0,-466.69999999998845
910,2018.12.11 17:00,2659.8,2659.8,sell,-4.099999999999909,-470.79999999998836
911,2018.12.11 18:00,2652.0,2652.0,sell,7.800000000000182,-462.9999999999882
912,2018.12.12 05:00,2652.7,2652.7,buy,-0.6999999999998181,-463.699999999988
913,2018.12.12 09:00,2645.7,2645.7,sell,-7.0,-470.699999999988
914,2018.12.12 10:00,2651.4,2651.4,buy,-5.700000000000273,-476.39999999998827
915,2018.12.12 23:00,2649.9,2649.9,sell,-1.5,-477.89999999998827
916,2018.12.13 13:00,2647.8,2647.8,sell,2.099999999999909,-475.79999999998836
917,2018.12.13 19:00,2645.7,2645.7,sell,2.100000000000364,-473.699999999988
918,2018.12.13 22:00,2648.9,2648.9,buy,-3.200000000000273,-476.89999999998827
919,2018.12.13 23:00,2644.1,2644.1,sell,-4.800000000000182,-481.69999999998845
920,2018.12.14 02:00,2638.7,2638.7,sell,5.400000000000091,-476.29999999998836
921,2018.12.27 01:00,2461.6,2461.6,sell,177.0999999999999,-299.19999999998845
922,2018.12.27 06:00,2465.8,2465.8,buy,-4.200000000000273,-303.3999999999887
923,2018.12.27 07:00,2459.6,2459.6,sell,-6.200000000000273,-309.599999999989
924,2018.12.27 08:00,2462.3,2462.3,buy,-2.700000000000273,-312.29999999998927
925,2018.12.27 09:00,2455.7,2455.7,sell,-6.600000000000364,-318.89999999998963
926,2018.12.27 22:00,2489.0,2489.0,buy,-33.30000000000018,-352.1999999999898
927,2019.01.03 11:00,2469.2,2469.2,sell,-19.800000000000182,-371.99999999999
928,2019.01.03 14:00,2479.2,2479.2,buy,-10.0,-381.99999999999
929,2019.01.04 12:00,2482.4,2482.4,buy,3.200000000000273,-378.7999999999897
930,2019.01.04 14:00,2478.6,2478.6,sell,-3.800000000000182,-382.5999999999899
931,2019.01.04 16:00,2498.0,2498.0,buy,-19.40000000000009,-401.99999999999
932,2019.01.14 03:00,2574.7,2574.7,sell,76.69999999999982,-325.2999999999902
933,2019.01.14 17:00,2584.3,2584.3,buy,-9.600000000000364,-334.89999999999054
934,2019.01.15 14:00,2582.7,2582.7,buy,-1.6000000000003638,-336.4999999999909
935,2019.01.22 18:00,2634.4,2634.4,sell,51.70000000000027,-284.79999999999063
936,2019.01.23 03:00,2640.5,2640.5,buy,-6.099999999999909,-290.89999999999054
937,2019.01.23 04:00,2638.0,2638.0,sell,-2.5,-293.39999999999054
938,2019.01.23 14:00,2644.5,2644.5,buy,-6.5,-299.89999999999054
939,2019.01.23 17:00,2634.2,2634.2,sell,-10.300000000000182,-310.1999999999907
940,2019.01.25 05:00,2650.3,2650.3,buy,-16.100000000000364,-326.2999999999911
941,2019.01.28 16:00,2631.9,2631.9,sell,-18.40000000000009,-344.6999999999912
942,2019.01.28 22:00,2643.5,2643.5,buy,-11.599999999999909,-356.2999999999911
943,2019.01.28 23:00,2641.8,2641.8,sell,-1.699999999999818,-357.9999999999909
944,2019.01.29 13:00,2643.3,2643.3,buy,-1.5,-359.4999999999909
945,2019.01.29 17:00,2632.6,2632.6,sell,-10.700000000000273,-370.1999999999912
946,2019.01.29 20:00,2644.1,2644.1,buy,-11.5,-381.6999999999912
947,2019.01.29 23:00,2648.3,2648.3,buy,4.200000000000273,-377.4999999999909
948,2019.01.30 03:00,2643.1,2643.1,sell,-5.200000000000273,-382.6999999999912
949,2019.01.30 05:00,2645.8,2645.8,buy,-2.700000000000273,-385.39999999999145
950,2019.01.30 06:00,2644.3,2644.3,sell,-1.5,-386.89999999999145
951,2019.01.30 10:00,2646.1,2646.1,buy,-1.7999999999997272,-388.6999999999912
952,2019.02.07 12:00,2717.0,2717.0,sell,70.90000000000009,-317.7999999999911
953,2019.02.11 10:00,2717.29,2717.29,buy,-0.2899999999999636,-318.08999999999105
954,2019.02.11 13:00,2713.84,2713.84,sell,-3.449999999999818,-321.53999999999087
955,2019.02.11 14:00,2717.09,2717.09,buy,-3.25,-324.78999999999087
956,2019.02.11 16:00,2710.89,2710.89,sell,-6.200000000000273,-330.98999999999114
957,2019.02.12 02:00,2714.02,2714.02,buy,-3.130000000000109,-334.11999999999125
958,2019.02.15 04:00,2733.86,2733.86,sell,19.840000000000146,-314.2799999999911
959,2019.02.15 11:00,2740.14,2740.14,buy,-6.279999999999745,-320.55999999999085
960,2019.02.21 16:00,2773.56,2773.56,sell,33.42000000000007,-287.1399999999908
961,2019.02.21 18:00,2777.73,2777.73,buy,-4.170000000000073,-291.30999999999085
962,2019.02.21 21:00,2766.68,2766.68,sell,-11.050000000000182,-302.35999999999103
963,2019.02.22 10:00,2781.56,2781.56,buy,-14.88000000000011,-317.23999999999114
964,2019.02.26 04:00,2784.31,2784.31,sell,2.75,-314.48999999999114
965,2019.02.26 23:00,2788.35,2788.35,sell,-4.039999999999964,-318.5299999999911
966,2019.02.27 02:00,2789.13,2789.13,buy,-0.7800000000002001,-319.3099999999913
967,2019.02.27 05:00,2790.66,2790.66,buy,1.5299999999997453,-317.77999999999156
968,2019.02.27 08:00,2784.95,2784.95,sell,-5.710000000000036,-323.4899999999916
969,2019.02.27 20:00,2791.57,2791.57,buy,-6.620000000000346,-330.10999999999194
970,2019.02.28 03:00,2792.26,2792.26,buy,0.6900000000000546,-329.4199999999919
971,2019.02.28 19:00,2792.86,2792.86,buy,0.599999999999909,-328.819999999992
972,2019.02.28 20:00,2790.51,2790.51,sell,-2.349999999999909,-331.1699999999919
973,2019.03.01 04:00,2793.71,2793.71,buy,-3.199999999999818,-334.3699999999917
974,2019.03.01 18:00,2789.58,2789.58,sell,-4.130000000000109,-338.4999999999918
975,2019.03.01 19:00,2795.41,2795.41,buy,-5.829999999999927,-344.32999999999174
976,2019.03.04 18:00,2777.98,2777.98,sell,-17.429999999999836,-361.7599999999916
977,2019.03.05 10:00,2797.01,2797.01,buy,-19.0300000000002,-380.7899999999918
978,2019.03.05 14:00,2791.31,2791.31,sell,-5.700000000000273,-386.48999999999205
979,2019.03.11 16:00,2770.22,2770.22,buy,21.090000000000146,-365.3999999999919
980,2019.03.20 15:00,2821.71,2821.71,sell,51.49000000000024,-313.90999999999167
981,2019.03.20 20:00,2840.05,2840.05,buy,-18.340000000000146,-332.2499999999918
982,2019.03.20 21:00,2823.35,2823.35,sell,-16.700000000000273,-348.9499999999921
983,2019.03.21 02:00,2828.86,2828.86,buy,-5.510000000000218,-354.4599999999923
984,2019.03.21 04:00,2824.66,2824.66,sell,-4.200000000000273,-358.6599999999926
985,2019.03.21 15:00,2829.5,2829.5,buy,-4.8400000000001455,-363.4999999999927
986,2019.03.22 15:00,2827.33,2827.33,sell,-2.1700000000000728,-365.6699999999928
987,2019.03.26 15:00,2827.34,2827.34,buy,-0.010000000000218279,-365.679999999993
988,2019.03.26 17:00,2818.62,2818.62,sell,-8.720000000000255,-374.39999999999327
989,2019.03.27 05:00,2818.77,2818.77,sell,-0.15000000000009095,-374.54999999999336
990,2019.03.27 11:00,2816.09,2816.09,sell,2.6799999999998363,-371.8699999999935
991,2019.03.27 14:00,2818.57,2818.57,buy,-2.480000000000018,-374.34999999999354
992,2019.03.28 15:00,2814.37,2814.37,buy,-4.200000000000273,-378.5499999999938
993,2019.03.28 17:00,2803.63,2803.63,sell,-10.739999999999782,-389.2899999999936
994,2019.03.28 19:00,2811.1,2811.1,buy,-7.4699999999998,-396.7599999999934
995,2019.04.09 16:00,2880.28,2880.28,sell,69.18000000000029,-327.5799999999931
996,2019.04.10 13:00,2885.45,2885.45,buy,-5.169999999999618,-332.7499999999927
997,2019.04.10 14:00,2883.5,2883.5,sell,-1.949999999999818,-334.69999999999254
998,2019.04.10 15:00,2884.42,2884.42,buy,-0.9200000000000728,-335.6199999999926
999,2019.04.10 20:00,2885.56,2885.56,buy,1.1399999999998727,-334.47999999999274
1000,2019.04.11 10:00,2885.93,2885.93,sell,0.36999999999989086,-334.10999999999285
1001,2019.04.11 11:00,2888.84,2888.84,buy,-2.9100000000003092,-337.01999999999316
1002,2019.04.11 18:00,2885.14,2885.14,sell,-3.700000000000273,-340.71999999999343
1003,2019.04.11 22:00,2887.56,2887.56,buy,-2.4200000000000728,-343.1399999999935
1004,2019.04.17 17:00,2902.83,2902.83,sell,15.269999999999982,-327.8699999999935
1005,2019.04.18 20:00,2906.06,2906.06,buy,-3.230000000000018,-331.09999999999354
1006,2019.04.22 04:00,2902.85,2902.85,sell,-3.2100000000000364,-334.3099999999936
1007,2019.04.22 17:00,2904.49,2904.49,buy,-1.6399999999998727,-335.94999999999345
1008,2019.04.26 03:00,2916.73,2916.73,sell,12.240000000000236,-323.7099999999932
1009,2019.04.26 04:00,2919.97,2919.97,buy,-3.2399999999997817,-326.949999999993
1010,2019.04.26 11:00,2919.84,2919.84,sell,-0.1299999999996544,-327.07999999999265
1011,2019.04.26 12:00,2922.05,2922.05,buy,-2.2100000000000364,-329.2899999999927
1012,2019.04.26 14:00,2920.22,2920.22,sell,-1.830000000000382,-331.11999999999307
1013,2019.04.26 15:00,2925.78,2925.78,buy,-5.5600000000004,-336.67999999999347
1014,2019.04.26 16:00,2919.88,2919.88,sell,-5.900000000000091,-342.57999999999356
1015,2019.04.26 17:00,2925.15,2925.15,buy,-5.269999999999982,-347.84999999999354
1016,2019.05.01 22:00,2922.71,2922.71,sell,-2.4400000000000546,-350.2899999999936
1017,2019.05.03 17:00,2937.77,2937.77,buy,-15.059999999999945,-365.34999999999354
1018,2019.05.06 21:00,2934.42,2934.42,buy,-3.349999999999909,-368.69999999999345
1019,2019.05.06 23:00,2908.65,2908.65,sell,-25.769999999999982,-394.46999999999343
1020,2019.05.07 09:00,2925.93,2925.93,buy,-17.279999999999745,-411.7499999999932
1021,2019.05.07 10:00,2923.32,2923.32,sell,-2.6099999999996726,-414.35999999999285
1022,2019.05.10 23:00,2885.25,2885.25,buy,38.070000000000164,-376.2899999999927
1023,2019.05.15 18:00,2852.48,2852.48,buy,-32.76999999999998,-409.05999999999267
1024,2019.05.16 04:00,2842.02,2842.02,sell,-10.460000000000036,-419.5199999999927
1025,2019.05.16 05:00,2846.02,2846.02,buy,-4.0,-423.5199999999927
1026,2019.05.20 13:00,2842.61,2842.61,sell,-3.4099999999998545,-426.92999999999256
1027,2019.05.21 12:00,2857.89,2857.89,buy,-15.279999999999745,-442.2099999999923
1028,2019.05.21 14:00,2856.55,2856.55,sell,-1.3399999999996908,-443.549999999992
1029,2019.05.21 15:00,2861.02,2861.02,buy,-4.4699999999998,-448.0199999999918
1030,2019.05.21 16:00,2857.27,2857.27,sell,-3.75,-451.7699999999918
1031,2019.05.21 17:00,2866.46,2866.46,buy,-9.190000000000055,-460.95999999999185
1032,2019.05.22 04:00,2865.86,2865.86,buy,-0.599999999999909,-461.55999999999176
1033,2019.05.22 09:00,2861.05,2861.05,buy,-4.809999999999945,-466.3699999999917
1034,2019.05.22 12:00,2863.35,2863.35,buy,2.299999999999727,-464.069999999992
1035,2019.05.22 13:00,2860.69,2860.69,sell,-2.6599999999998545,-466.72999999999183
1036,2019.05.28 16:00,2837.38,2837.38,buy,23.309999999999945,-443.4199999999919
1037,2019.05.28 17:00,2827.63,2827.63,sell,-9.75,-453.1699999999919
1038,2019.06.04 15:00,2767.94,2767.94,buy,59.690000000000055,-393.47999999999183
1039,2019.06.13 04:00,2878.01,2878.01,sell,110.07000000000016,-283.40999999999167
1040,2019.06.13 10:00,2884.7,2884.7,buy,-6.6899999999996,-290.09999999999127
1041,2019.06.14 11:00,2885.66,2885.66,sell,0.9600000000000364,-289.13999999999123
1042,2019.06.14 23:00,2889.11,2889.11,buy,-3.450000000000273,-292.5899999999915
1043,2019.06.18 10:00,2886.48,2886.48,sell,-2.630000000000109,-295.2199999999916
1044,2019.06.18 11:00,2899.17,2899.17,buy,-12.690000000000055,-307.90999999999167
1045,2019.06.25 06:00,2940.55,2940.55,sell,41.38000000000011,-266.52999999999156
1046,2019.06.25 13:00,2943.53,2943.53,buy,-2.980000000000018,-269.5099999999916
1047,2019.06.25 16:00,2939.44,2939.44,sell,-4.0900000000001455,-273.5999999999917
1048,2019.06.28 10:00,2932.29,2932.29,buy,7.150000000000091,-266.44999999999163
1049,2019.06.28 16:00,2930.64,2930.64,sell,-1.650000000000091,-268.0999999999917
1050,2019.06.28 17:00,2931.73,2931.73,buy,-1.0900000000001455,-269.18999999999187
1051,2019.07.05 16:00,2974.49,2974.49,sell,42.75999999999976,-226.4299999999921
1052,2019.07.05 19:00,2984.44,2984.44,buy,-9.950000000000273,-236.37999999999238
1053,2019.07.08 07:00,2980.02,2980.02,sell,-4.420000000000073,-240.79999999999245
1054,2019.07.08 10:00,2982.92,2982.92,buy,-2.900000000000091,-243.69999999999254
1055,2019.07.10 15:00,2990.42,2990.42,buy,7.5,-236.19999999999254
1056,2019.07.16 19:00,3004.83,3004.83,sell,14.409999999999854,-221.7899999999927
1057,2019.07.17 12:00,3008.9,3008.9,buy,-4.070000000000164,-225.85999999999285
1058,2019.07.17 13:00,3005.48,3005.48,sell,-3.4200000000000728,-229.27999999999292
1059,2019.07.19 03:00,3002.78,3002.78,buy,2.699999999999818,-226.5799999999931
1060,2019.07.19 09:00,3000.85,3000.85,sell,-1.930000000000291,-228.5099999999934
1061,2019.07.19 10:00,3003.96,3003.96,buy,-3.1100000000001273,-231.61999999999352
1062,2019.07.19 12:00,2998.15,2998.15,sell,-5.809999999999945,-237.42999999999347
1063,2019.07.19 15:00,3002.71,3002.71,buy,-4.559999999999945,-241.98999999999342
1064,2019.07.19 17:00,2997.04,2997.04,sell,-5.670000000000073,-247.6599999999935
1065,2019.07.23 04:00,2991.24,2991.24,buy,5.800000000000182,-241.8599999999933
1066,2019.07.23 05:00,2989.26,2989.26,sell,-1.9799999999995634,-243.83999999999287
1067,2019.07.23 09:00,2989.54,2989.54,buy,-0.27999999999974534,-244.11999999999261
1068,2019.07.30 11:00,3013.51,3013.51,sell,23.970000000000255,-220.14999999999236
1069,2019.07.31 06:00,3017.44,3017.44,buy,-3.9299999999998363,-224.0799999999922
1070,2019.07.31 09:00,3013.24,3013.24,sell,-4.200000000000273,-228.27999999999247
1071,2019.07.31 11:00,3016.69,3016.69,buy,-3.450000000000273,-231.72999999999274
1072,2019.07.31 13:00,3015.34,3015.34,sell,-1.349999999999909,-233.07999999999265
1073,2019.07.31 14:00,3016.98,3016.98,buy,-1.6399999999998727,-234.71999999999252
1074,2019.07.31 16:00,3014.33,3014.33,sell,-2.650000000000091,-237.36999999999261
